txn_id	post_date	packet_number	source_transaction	description_vendor	amount	account	fund	sub_fund	acct_code	acct_name	section	acct_type	category	consolidated_name
10549	04/17/2025	APPKT04406	1111	"1 8"" 30GA GALVANIZED ADJ ELBOW          2486 - FM ELECTRIC"	9.99	90-00-80035	90	00	80035	JAIL	90 - RAY CO BLDGS & GROUNDS CAPITAL IMPR ACCT	Other Financing	Fuel & Utilities	JAIL
10550	04/17/2025	APPKT04406	1112	LABOR REPAIR ELECTRICAL @ JAIL FOR INMATE 1189 - FM ELECTRIC 2486RETURN	7570.0	90-00-80035	90	00	80035	JAIL	90 - RAY CO BLDGS & GROUNDS CAPITAL IMPR ACCT	Other Financing	Infrastructure & Equipment	JAIL
10551	04/17/2025	APPKT04406	2025-0417	"LABOR TO REPAIR 3/4"" WATER LINE IN ATTIC-JAIL 1188 1052 - CLINT EVANS HEATING AND COOLING"	150.0	90-00-80035	90	00	80035	JAIL	90 - RAY CO BLDGS & GROUNDS CAPITAL IMPR ACCT	Other Financing	Infrastructure & Equipment	JAIL
10552	04/17/2025	APPKT04406	2025-0417	1190         CONSTRUCT BLOCK SHOWER W/ CURB-JAIL 2752 - HEARTLAND BRICK & TILE LLC	1100.0	90-00-80035	90	00	80035	JAIL	90 - RAY CO BLDGS & GROUNDS CAPITAL IMPR ACCT	Other Financing	Infrastructure & Equipment	JAIL
10553	04/17/2025	APPKT04406	2025-0417	"MATERIALS TO REPAIR 3/4"" WATER LINE IN ATTIC-JAIL 1188 1052 - CLINT EVANS HEATING AND COOLING"	85.0	90-00-80035	90	00	80035	JAIL	90 - RAY CO BLDGS & GROUNDS CAPITAL IMPR ACCT	Other Financing	Infrastructure & Equipment	JAIL
10554	04/24/2025	APPKT04426	2025-0415	MATERIALS PLMBG/CELNG VENTS/DRYER VENTS/CELNG 1191 HLS BUILDERS & REMODELING LLC 2604 - STOCKTON	2215.65	90-00-80035	90	00	80035	JAIL	90 - RAY CO BLDGS & GROUNDS CAPITAL IMPR ACCT	Other Financing	Other / Uncategorized	JAIL
10555	04/24/2025	APPKT04426	2025-0415	LABOR PLMBG/CELNG VENTS/DRYER VENTS/CELNG 1191 HLS      BUILDERS & REMODELING LLC 2604 - STOCKTON	10200.0	90-00-80035	90	00	80035	JAIL	90 - RAY CO BLDGS & GROUNDS CAPITAL IMPR ACCT	Other Financing	Contracted & Professional Services	JAIL
10556	04/30/2025	APPKT04438	1113	LABOR TO REPAIR ELECTRICAL @ JAIL FOR INMATE 1192 ELECTRIC 2486 - FM RETUR	2430.0	90-00-80035	90	00	80035	JAIL	90 - RAY CO BLDGS & GROUNDS CAPITAL IMPR ACCT	Other Financing	Infrastructure & Equipment	JAIL
10557	04/30/2025	APPKT04438	1114	1-LED FROM FM ELECTRIC INVENTORY        2486 - FM ELECTRIC	25.0	90-00-80035	90	00	80035	JAIL	90 - RAY CO BLDGS & GROUNDS CAPITAL IMPR ACCT	Other Financing	Fuel & Utilities	JAIL
10558	04/30/2025	APPKT04438	1114	1192         ULTIMATE AC SENSOR W/ RED GLOW & AUDIO  2486 - FM ELECTRIC	35.07	90-00-80035	90	00	80035	JAIL	90 - RAY CO BLDGS & GROUNDS CAPITAL IMPR ACCT	Other Financing	Fuel & Utilities	JAIL
10559	04/30/2025	APPKT04438	1114	"5-1/2"" EMT OFFSET                       2486 - FM ELECTRIC"	19.45	90-00-80035	90	00	80035	JAIL	90 - RAY CO BLDGS & GROUNDS CAPITAL IMPR ACCT	Other Financing	Fuel & Utilities	JAIL
10560	04/30/2025	APPKT04438	1114	5-4 X 1 1/2 SQUARE BOX                  2486 - FM ELECTRIC	11.45	90-00-80035	90	00	80035	JAIL	90 - RAY CO BLDGS & GROUNDS CAPITAL IMPR ACCT	Other Financing	Fuel & Utilities	JAIL
10561	04/30/2025	APPKT04438	1114	1192         LED COMBO EXIT/LIGHT                    2486 - FM ELECTRIC	80.0	90-00-80035	90	00	80035	JAIL	90 - RAY CO BLDGS & GROUNDS CAPITAL IMPR ACCT	Other Financing	Fuel & Utilities	JAIL
10562	04/30/2025	APPKT04438	1114	2-S/G WHITE SPRAY PAINT                 2486 - FM ELECTRIC	13.58	90-00-80035	90	00	80035	JAIL	90 - RAY CO BLDGS & GROUNDS CAPITAL IMPR ACCT	Other Financing	Fuel & Utilities	JAIL
10563	04/30/2025	APPKT04438	1114	1192         BRIGHT WHITE LED EMERGENCY LIGHT        2486 - FM ELECTRIC	98.35	90-00-80035	90	00	80035	JAIL	90 - RAY CO BLDGS & GROUNDS CAPITAL IMPR ACCT	Other Financing	Fuel & Utilities	JAIL
10564	05/07/2025	APPKT04452	118869	LABOR TO PAINT 4 CELL WALLS, BUNKS, BARS2706 1193 - TERRY DICKEY & FLOOR	2400.0	90-00-80035	90	00	80035	JAIL	90 - RAY CO BLDGS & GROUNDS CAPITAL IMPR ACCT	Other Financing	Contracted & Professional Services	JAIL
10565	05/07/2025	APPKT04452	2504-055322	1194         PAINT, DROP CLOTH & STRETCH FILM        2069 - WOOD SHED LUMBER & HARDWARE SUPPLY LLC	2682.83	90-00-80035	90	00	80035	JAIL	90 - RAY CO BLDGS & GROUNDS CAPITAL IMPR ACCT	Other Financing	Office & Supplies	JAIL
10566	05/07/2025	APPKT04452	2504-058011	PAINT CAN, DRYWALL SCREWS & PLYWOOD2069  SHEATHING 1194 - WOOD SHED LUMBER & HARDWARE SUPPLY LLC	64.96	90-00-80035	90	00	80035	JAIL	90 - RAY CO BLDGS & GROUNDS CAPITAL IMPR ACCT	Other Financing	Office & Supplies	JAIL
10567	05/07/2025	APPKT04452	2504-068233	PNT,SEALANT,CAULK,BLADES,TAPE,DROP CLOTH,SHEATHING 1194 2069 - WOOD SHED LUMBER & HARDWARE SUPPLY LLC	276.16	90-00-80035	90	00	80035	JAIL	90 - RAY CO BLDGS & GROUNDS CAPITAL IMPR ACCT	Other Financing	Office & Supplies	JAIL
10568	05/07/2025	APPKT04452	2504-072713	1194         SCRWS/NAILS/DOOR PULL/HNGE/WIRE/STCH 2069 - WOOD SHED LUMBER & HARDWARE SUPPLY LLC BX/OUTLT/ANGL	225.19	90-00-80035	90	00	80035	JAIL	90 - RAY CO BLDGS & GROUNDS CAPITAL IMPR ACCT	Other Financing	Office & Supplies	JAIL
10569	05/07/2025	APPKT04452	2504-072713	1194         RETURN STRETCH FILM                     2069 - WOOD SHED LUMBER & HARDWARE SUPPLY LLC	-59.96	90-00-80035	90	00	80035	JAIL	90 - RAY CO BLDGS & GROUNDS CAPITAL IMPR ACCT	Other Financing	Office & Supplies	JAIL
10570	05/07/2025	APPKT04452	2504-072722	LUMBER/WAFERBOARD SUBFLOOR & PLYWOOD    2069 SHEATHING 1194 - WOOD SHED LUMBER & HARDWARE SUPPLY LLC	809.7	90-00-80035	90	00	80035	JAIL	90 - RAY CO BLDGS & GROUNDS CAPITAL IMPR ACCT	Other Financing	Office & Supplies	JAIL
10571	05/07/2025	APPKT04452	2504-073635	1194         LUMBER & WOOD SCREWS                    2069 - WOOD SHED LUMBER & HARDWARE SUPPLY LLC	103.38	90-00-80035	90	00	80035	JAIL	90 - RAY CO BLDGS & GROUNDS CAPITAL IMPR ACCT	Other Financing	Office & Supplies	JAIL
10572	05/07/2025	APPKT04452	2504-076434	1194         SPRAY SHIELD & BLACK LATEX PAINT        2069 - WOOD SHED LUMBER & HARDWARE SUPPLY LLC	240.95	90-00-80035	90	00	80035	JAIL	90 - RAY CO BLDGS & GROUNDS CAPITAL IMPR ACCT	Other Financing	Office & Supplies	JAIL
10573	05/14/2025	APPKT04464	OE0399884A707215	10-5 GALLONS CLASSIC FRENCH GRAY PAINT2763 - THE SHERWIN-WILLIAMS COMPANY	569.5	90-00-80035	90	00	80035	JAIL	90 - RAY CO BLDGS & GROUNDS CAPITAL IMPR ACCT	Other Financing	Other / Uncategorized	JAIL
10574	05/14/2025	APPKT04464	OE0399884A707215	3 GALLONS BOND PRIMER                   2763 - THE SHERWIN-WILLIAMS COMPANY	202.35	90-00-80035	90	00	80035	JAIL	90 - RAY CO BLDGS & GROUNDS CAPITAL IMPR ACCT	Other Financing	Other / Uncategorized	JAIL
10575	05/14/2025	APPKT04464	OE0399884A707215	2 GALLONS LIGHT FRENCH GRAY PAINT       2763 - THE SHERWIN-WILLIAMS COMPANY	104.9	90-00-80035	90	00	80035	JAIL	90 - RAY CO BLDGS & GROUNDS CAPITAL IMPR ACCT	Other Financing	Other / Uncategorized	JAIL
10576	05/14/2025	APPKT04464	OE0399884A707215	20-5 GALLONS LIGHT FRENCH GRAY PAINT 2763 - THE SHERWIN-WILLIAMS COMPANY	1009.0	90-00-80035	90	00	80035	JAIL	90 - RAY CO BLDGS & GROUNDS CAPITAL IMPR ACCT	Other Financing	Other / Uncategorized	JAIL
10577	05/14/2025	APPKT04464	OE0399884A707215	10-5 GALLONS BOND PRIMER 2              2763 - THE SHERWIN-WILLIAMS COMPANY	664.5	90-00-80035	90	00	80035	JAIL	90 - RAY CO BLDGS & GROUNDS CAPITAL IMPR ACCT	Other Financing	Other / Uncategorized	JAIL
10578	05/14/2025	APPKT04464	OE0399884A707215	2 GALLONS AMSL TDPLX UTRDEEP            2763 - THE SHERWIN-WILLIAMS COMPANY	117.9	90-00-80035	90	00	80035	JAIL	90 - RAY CO BLDGS & GROUNDS CAPITAL IMPR ACCT	Other Financing	Other / Uncategorized	JAIL
10579	05/14/2025	APPKT04466	17802	APR 1-7 LABOR TO REPAIR WALLS/SINKS/SHOWERS 1197 2759 - HOMFELD WELDING, LLC	11897.7	90-00-80035	90	00	80035	JAIL	90 - RAY CO BLDGS & GROUNDS CAPITAL IMPR ACCT	Other Financing	Infrastructure & Equipment	JAIL
10580	05/14/2025	APPKT04466	17803	APR 1-7 MATERIALS TO REPAIR WALLS/SINKS/SHOWERS 1199 2759 - HOMFELD WELDING, LLC	2054.58	90-00-80035	90	00	80035	JAIL	90 - RAY CO BLDGS & GROUNDS CAPITAL IMPR ACCT	Other Financing	Infrastructure & Equipment	JAIL
10581	05/14/2025	APPKT04466	17871	APR 16-26 MTRL REPR VNTS/TOILET BRKTS/CHK 1198 - HOMFELD WELDING, LLC 2759DRS/BEDS	5100.45	90-00-80035	90	00	80035	JAIL	90 - RAY CO BLDGS & GROUNDS CAPITAL IMPR ACCT	Other Financing	Other / Uncategorized	JAIL
10582	05/14/2025	APPKT04466	17872	APR 16-26 LABOR REPR VNTS/TOILET BRKTS/CHK 1198 HOMFELD WELDING, LLC 2759 -DRS/BED	12398.3	90-00-80035	90	00	80035	JAIL	90 - RAY CO BLDGS & GROUNDS CAPITAL IMPR ACCT	Other Financing	Contracted & Professional Services	JAIL
10583	05/14/2025	APPKT04466	2025-0513	LABOR TO REPAIR VENTS/GAPS/REGULATOR/MIRRORS/PIPE 1200 2604 - STOCKTON BUILDERS & REMODELING LLC	6200.0	90-00-80035	90	00	80035	JAIL	90 - RAY CO BLDGS & GROUNDS CAPITAL IMPR ACCT	Other Financing	Infrastructure & Equipment	JAIL
10584	05/14/2025	APPKT04466	2025-0513	MATERIALS REPAIR VENTS/GAPS/REGULATOR/MIRRORS/PIPE 1200 2604 - STOCKTON BUILDERS & REMODELING LLC	1650.11	90-00-80035	90	00	80035	JAIL	90 - RAY CO BLDGS & GROUNDS CAPITAL IMPR ACCT	Other Financing	Infrastructure & Equipment	JAIL
10585	05/14/2025	APPKT04466	3290-9	10-5 GAL CLASSIC FRENCH GRAY PAINT      1038 - CARD SERVICES	569.5	90-00-80035	90	00	80035	JAIL	90 - RAY CO BLDGS & GROUNDS CAPITAL IMPR ACCT	Other Financing	Other / Uncategorized	JAIL
10586	05/14/2025	APPKT04466	3290-9	30-5 GAL LIGHT FRENCH GRAY PAINT        1038 - CARD SERVICES	1513.5	90-00-80035	90	00	80035	JAIL	90 - RAY CO BLDGS & GROUNDS CAPITAL IMPR ACCT	Other Financing	Other / Uncategorized	JAIL
10587	05/14/2025	APPKT04466	3290-9	30-5 GAL BOND PRIMER                    1038 - CARD SERVICES	1993.5	90-00-80035	90	00	80035	JAIL	90 - RAY CO BLDGS & GROUNDS CAPITAL IMPR ACCT	Other Financing	Other / Uncategorized	JAIL
10588	05/21/2025	APPKT04479	118872	1201         LABOR TO PAINT 2 CELLS BARS & WALLS 2706 - TERRY DICKEY	800.0	90-00-80035	90	00	80035	JAIL	90 - RAY CO BLDGS & GROUNDS CAPITAL IMPR ACCT	Other Financing	Contracted & Professional Services	JAIL
10589	05/21/2025	APPKT04479	118872	LABOR TO PAINT 4 SEG ROOMS WALLS, CEILINGS 1201 FLOORDICKEY 2706 -&TERRY	800.0	90-00-80035	90	00	80035	JAIL	90 - RAY CO BLDGS & GROUNDS CAPITAL IMPR ACCT	Other Financing	Contracted & Professional Services	JAIL
10590	05/21/2025	APPKT04479	118872	LABOR TO PAINT 1 CELL BARS, FLOOR & WALLS 1201 2706 - TERRY DICKEY	600.0	90-00-80035	90	00	80035	JAIL	90 - RAY CO BLDGS & GROUNDS CAPITAL IMPR ACCT	Other Financing	Contracted & Professional Services	JAIL
10591	05/21/2025	APPKT04479	118872	1201         LABOR TO PAINT HALLWAY FLOOR            2706 - TERRY DICKEY	200.0	90-00-80035	90	00	80035	JAIL	90 - RAY CO BLDGS & GROUNDS CAPITAL IMPR ACCT	Other Financing	Contracted & Professional Services	JAIL
10592	06/04/2025	APPKT04506	2505-077114	2 GAL MURIATIC ACID-JAIL                2069 - WOOD SHED LUMBER & HARDWARE SUPPLY LLC	23.58	90-00-80035	90	00	80035	JAIL	90 - RAY CO BLDGS & GROUNDS CAPITAL IMPR ACCT	Other Financing	Infrastructure & Equipment	JAIL
10593	06/04/2025	APPKT04506	2505-083805	- WOOD SHED LUMBER & HARDWARE SUPPLY LLC 1 GAL BLACK PAINT, 4-1X4X10 PINE & 1-1X2X8 2069PINE	83.14	90-00-80035	90	00	80035	JAIL	90 - RAY CO BLDGS & GROUNDS CAPITAL IMPR ACCT	Other Financing	Office & Supplies	JAIL
10594	06/04/2025	APPKT04506	2505-085257	"10-4 1/2"" CUTOFF WHEELS-JAIL            2069 - WOOD SHED LUMBER & HARDWARE SUPPLY LLC"	41.9	90-00-80035	90	00	80035	JAIL	90 - RAY CO BLDGS & GROUNDS CAPITAL IMPR ACCT	Other Financing	Infrastructure & Equipment	JAIL
10595	06/04/2025	APPKT04506	2505-087962	1 GAL BLACK LATEX PAINT-JAIL            2069 - WOOD SHED LUMBER & HARDWARE SUPPLY LLC	53.99	90-00-80035	90	00	80035	JAIL	90 - RAY CO BLDGS & GROUNDS CAPITAL IMPR ACCT	Other Financing	Infrastructure & Equipment	JAIL
10596	06/04/2025	APPKT04506	2505-099360	2069 - WOOD SHED LUMBER & HARDWARE SUPPLY LLC 1-32X44X 100 ACRYLIC & 1 PLASTIC CUTTER-JAIL	55.98	90-00-80035	90	00	80035	JAIL	90 - RAY CO BLDGS & GROUNDS CAPITAL IMPR ACCT	Other Financing	Infrastructure & Equipment	JAIL
10597	06/11/2025	APPKT04530	7541004	1038 - CARD SERVICES *4853/REF57475 1 SECURITY CAMERA SYSTEM-JAIL	1597.06	90-00-80035	90	00	80035	JAIL	90 - RAY CO BLDGS & GROUNDS CAPITAL IMPR ACCT	Other Financing	Infrastructure & Equipment	JAIL
10598	07/03/2025	APPKT04598	2506-104439	"2069 - WOOD SHED LUMBER & HARDWARE SUPPLY LLC 2- 21/4"" TRIM PRIMED COL CASING (7PC)-JAIL"	13.98	90-00-80035	90	00	80035	JAIL	90 - RAY CO BLDGS & GROUNDS CAPITAL IMPR ACCT	Other Financing	Infrastructure & Equipment	JAIL
10599	07/03/2025	APPKT04598	62625	INSTALL & MATERIALS 12 NEW SECURITY CAMERAS-JAIL 1206 2274 - WILLIAM L. ROUNDS JR	1011.93	90-00-80035	90	00	80035	JAIL	90 - RAY CO BLDGS & GROUNDS CAPITAL IMPR ACCT	Other Financing	Infrastructure & Equipment	JAIL
10600	07/30/2025	APPKT04656	02537	"SYSTE ONE 7-40"" TV'S & 6 TV MNTS CONNECT TO NEW 1853 CAMERA- CAPITAL"	1005.98	90-00-80035	90	00	80035	JAIL	90 - RAY CO BLDGS & GROUNDS CAPITAL IMPR ACCT	Other Financing	Other / Uncategorized	JAIL
10601	07/30/2025	APPKT04656	02639	"ONE 1-40"" TV & 2 TV MOUNTS CONNECTED TO NEW 1853CAMERA - CAPITALSYS"	161.26	90-00-80035	90	00	80035	JAIL	90 - RAY CO BLDGS & GROUNDS CAPITAL IMPR ACCT	Other Financing	Other / Uncategorized	JAIL
10602	08/14/2025	APPKT04691	18086	MATERIALS TO FABRICATE 18 METAL VENTS-JAIL 1210 2759 - HOMFELD WELDING, LLC	219.1	90-00-80035	90	00	80035	JAIL	90 - RAY CO BLDGS & GROUNDS CAPITAL IMPR ACCT	Other Financing	Infrastructure & Equipment	JAIL
10603	08/14/2025	APPKT04691	18086	1210         LABOR TO FABRICATE 18 METAL VENTS-JAIL2759 - HOMFELD WELDING, LLC	3070.1	90-00-80035	90	00	80035	JAIL	90 - RAY CO BLDGS & GROUNDS CAPITAL IMPR ACCT	Other Financing	Contracted & Professional Services	JAIL
10604	08/14/2025	APPKT04691	18086	1210         DISCOUNT                                2759 - HOMFELD WELDING, LLC	-565.6	90-00-80035	90	00	80035	JAIL	90 - RAY CO BLDGS & GROUNDS CAPITAL IMPR ACCT	Other Financing	Other / Uncategorized	JAIL
10605	09/26/2025	APPKT04783	2025-0924	MATERIALS-ATTIC PLMBG/CELL WALLS GAP/ORDER 1211 3 SINKS BUILDERS & REMODELING LLC 2604 - STOCKTON	4285.8	90-00-80035	90	00	80035	JAIL	90 - RAY CO BLDGS & GROUNDS CAPITAL IMPR ACCT	Other Financing	Other / Uncategorized	JAIL
10606	09/26/2025	APPKT04783	2025-0924	LABOR-REPLACE ATTIC PLMBG LINE/FILL CELL2604 1211 GAP       BUILDERS & REMODELING LLC WALL - STOCKTON	1300.0	90-00-80035	90	00	80035	JAIL	90 - RAY CO BLDGS & GROUNDS CAPITAL IMPR ACCT	Other Financing	Contracted & Professional Services	JAIL
10607	10/02/2025	APPKT04796	1171	1212         DIMMER SWITCH & DIMMABLE BULBS          2486 - FM ELECTRIC	59.82	90-00-80035	90	00	80035	JAIL	90 - RAY CO BLDGS & GROUNDS CAPITAL IMPR ACCT	Other Financing	Fuel & Utilities	JAIL
10608	10/02/2025	APPKT04796	1171	6 METAL ELECTRICAL COVERS               2486 - FM ELECTRIC	31.22	90-00-80035	90	00	80035	JAIL	90 - RAY CO BLDGS & GROUNDS CAPITAL IMPR ACCT	Other Financing	Fuel & Utilities	JAIL
10609	10/02/2025	APPKT04796	1171	"200""X24""X48"" CLEAR ACRYLIC SHEET        2486 - FM ELECTRIC"	175.96	90-00-80035	90	00	80035	JAIL	90 - RAY CO BLDGS & GROUNDS CAPITAL IMPR ACCT	Other Financing	Fuel & Utilities	JAIL
10610	10/02/2025	APPKT04796	1171	"100 1/4"" X 3"" LAG SCREWS                2486 - FM ELECTRIC"	70.69	90-00-80035	90	00	80035	JAIL	90 - RAY CO BLDGS & GROUNDS CAPITAL IMPR ACCT	Other Financing	Fuel & Utilities	JAIL
10611	10/02/2025	APPKT04796	1171	6 DIMMER SWITCHES                       2486 - FM ELECTRIC	137.1	90-00-80035	90	00	80035	JAIL	90 - RAY CO BLDGS & GROUNDS CAPITAL IMPR ACCT	Other Financing	Fuel & Utilities	JAIL
10612	10/02/2025	APPKT04796	1171	"2486 - FM ELECTRIC 50 1/2"" CONNECTORS/250'MC-CABLE 1/2 WHITE/GREEN"	237.17	90-00-80035	90	00	80035	JAIL	90 - RAY CO BLDGS & GROUNDS CAPITAL IMPR ACCT	Other Financing	Fuel & Utilities	JAIL
10613	10/02/2025	APPKT04796	1171	ELECTRIC 250' MC-CABLE 14/2/1 AC SENSOR W/ RED GLOW 2486 - &FMAUDIO	207.97	90-00-80035	90	00	80035	JAIL	90 - RAY CO BLDGS & GROUNDS CAPITAL IMPR ACCT	Other Financing	Fuel & Utilities	JAIL
10614	10/02/2025	APPKT04796	1171	ELECTRIC 4 FLAT WHITE SPRAY PAINT/4 LT GRAY AUTO2486 SPRAY - FMPRIM	67.92	90-00-80035	90	00	80035	JAIL	90 - RAY CO BLDGS & GROUNDS CAPITAL IMPR ACCT	Other Financing	Fuel & Utilities	JAIL
10615	10/02/2025	APPKT04796	1171	"- FM ELECTRIC 1 BX 1/4""X3"" HEX LAG SCREWS/1 BX 1/4"" FLAT 2486WASHERS"	32.38	90-00-80035	90	00	80035	JAIL	90 - RAY CO BLDGS & GROUNDS CAPITAL IMPR ACCT	Other Financing	Fuel & Utilities	JAIL
10616	10/02/2025	APPKT04796	1172	LABOR ELECTRICAL REPAIRS @ JAIL-JULY 18-SEPT 1212 2486 -22FM ELECTRIC	2670.0	90-00-80035	90	00	80035	JAIL	90 - RAY CO BLDGS & GROUNDS CAPITAL IMPR ACCT	Other Financing	Infrastructure & Equipment	JAIL
10617	10/02/2025	APPKT04800	1176	"ELECTRIC 50 1/2"" CONNECTORS/12 DUPLX CVRS/10 RECP2486DUP - FM15A"	103.1	90-00-80035	90	00	80035	JAIL	90 - RAY CO BLDGS & GROUNDS CAPITAL IMPR ACCT	Other Financing	Fuel & Utilities	JAIL
10618	10/02/2025	APPKT04800	1177	LABOR FOR ELECTRICAL REPAIRS @ JAIL SEPT2486 1214 - FM ELECTRIC 24-30	2040.0	90-00-80035	90	00	80035	JAIL	90 - RAY CO BLDGS & GROUNDS CAPITAL IMPR ACCT	Other Financing	Infrastructure & Equipment	JAIL
10619	10/29/2025	APPKT04863	2025-1021	MTRLS DOORS/TOILETS/FACTS/SHWRS/WTR2604 & DRAIN 1215 LINES BUILDERS & REMODELING LLC - STOCKTON	1454.86	90-00-80035	90	00	80035	JAIL	90 - RAY CO BLDGS & GROUNDS CAPITAL IMPR ACCT	Other Financing	Other / Uncategorized	JAIL
10620	10/29/2025	APPKT04863	2025-1021	LABOR DOORS/TOILETS/FACTS/SHWRS/WTR2604& DRAIN 1215 LINES BUILDERS & REMODELING LLC - STOCKTON	6400.0	90-00-80035	90	00	80035	JAIL	90 - RAY CO BLDGS & GROUNDS CAPITAL IMPR ACCT	Other Financing	Contracted & Professional Services	JAIL
10621	11/05/2025	APPKT04888	1186	LABOR TO INSTALL LIGHTING & TRACE WIRES 1216 - FM ELECTRIC @ JAIL	2750.0	90-00-80035	90	00	80035	JAIL	90 - RAY CO BLDGS & GROUNDS CAPITAL IMPR ACCT	Other Financing	Infrastructure & Equipment	JAIL
10622	11/05/2025	APPKT04888	1187	FM ELECTRIC 2 SP 15A277V AC SW & 1 1G TOG 2G DUP WLPLT 2486 -WHITE	38.64	90-00-80035	90	00	80035	JAIL	90 - RAY CO BLDGS & GROUNDS CAPITAL IMPR ACCT	Other Financing	Fuel & Utilities	JAIL
10623	11/05/2025	APPKT04888	1187	5 ROLLS WHITE POLY                    2486 - FM ELECTRIC	375.0	90-00-80035	90	00	80035	JAIL	90 - RAY CO BLDGS & GROUNDS CAPITAL IMPR ACCT	Other Financing	Fuel & Utilities	JAIL
10624	11/05/2025	APPKT04888	1187	"12 PK 6"" LED BASIC SLIM CANLESS       2486 - FM ELECTRIC"	149.0	90-00-80035	90	00	80035	JAIL	90 - RAY CO BLDGS & GROUNDS CAPITAL IMPR ACCT	Other Financing	Fuel & Utilities	JAIL
10625	11/05/2025	APPKT04888	1187	14/2 250' MC LITE CABLE               2486 - FM ELECTRIC	192.0	90-00-80035	90	00	80035	JAIL	90 - RAY CO BLDGS & GROUNDS CAPITAL IMPR ACCT	Other Financing	Fuel & Utilities	JAIL
10626	11/05/2025	APPKT04888	1187	"12 PK 6"" LED BASIC SLIM CANLESS       2486 - FM ELECTRIC"	149.0	90-00-80035	90	00	80035	JAIL	90 - RAY CO BLDGS & GROUNDS CAPITAL IMPR ACCT	Other Financing	Fuel & Utilities	JAIL
10627	11/05/2025	APPKT04888	1187	WF6 LED JUNO, ECRG RED M6 EXIT CMBO, 52486 1216 B 4X11/2 - FMSQELECTRIC	72.43	90-00-80035	90	00	80035	JAIL	90 - RAY CO BLDGS & GROUNDS CAPITAL IMPR ACCT	Other Financing	Other / Uncategorized	JAIL
10628	11/05/2025	APPKT04888	1187	"50 1/2"" SNAP IT CONNECTORS            2486 - FM ELECTRIC"	64.27	90-00-80035	90	00	80035	JAIL	90 - RAY CO BLDGS & GROUNDS CAPITAL IMPR ACCT	Other Financing	Fuel & Utilities	JAIL
10629	11/05/2025	APPKT04888	1187	1 BOX HEX LAG SCREWS                  2486 - FM ELECTRIC	24.99	90-00-80035	90	00	80035	JAIL	90 - RAY CO BLDGS & GROUNDS CAPITAL IMPR ACCT	Other Financing	Fuel & Utilities	JAIL
10630	12/03/2025	APPKT04957	18526	"1219              PIANO HINGE SS 3""W X 4'               2759 - HOMFELD WELDING, LLC"	198.04	90-00-80035	90	00	80035	JAIL	90 - RAY CO BLDGS & GROUNDS CAPITAL IMPR ACCT	Other Financing	Other / Uncategorized	JAIL
10631	12/03/2025	APPKT04957	18526	"1219              EXPANDED METAL 3/4"" #9 FLAT           2759 - HOMFELD WELDING, LLC"	1356.8	90-00-80035	90	00	80035	JAIL	90 - RAY CO BLDGS & GROUNDS CAPITAL IMPR ACCT	Other Financing	Other / Uncategorized	JAIL
10632	12/03/2025	APPKT04957	18526	LABOR-INSTALL METAL/HINGES/CHUCK HOLE 2759 1219 - HOMFELD WELDING, LLC DOOR	11468.25	90-00-80035	90	00	80035	JAIL	90 - RAY CO BLDGS & GROUNDS CAPITAL IMPR ACCT	Other Financing	Contracted & Professional Services	JAIL
10633	12/03/2025	APPKT04957	18526	"1219              FLAT STRAP 1/2"" X 2""                  2759 - HOMFELD WELDING, LLC"	2.55	90-00-80035	90	00	80035	JAIL	90 - RAY CO BLDGS & GROUNDS CAPITAL IMPR ACCT	Other Financing	Other / Uncategorized	JAIL
10634	12/03/2025	APPKT04957	18526	"1219              FLAT STRAPS 1/2"" X 2""                 2759 - HOMFELD WELDING, LLC"	28.22	90-00-80035	90	00	80035	JAIL	90 - RAY CO BLDGS & GROUNDS CAPITAL IMPR ACCT	Other Financing	Other / Uncategorized	JAIL
10635	12/17/2025	APPKT04996	2025-1215	MTRLS REPR LEAKING TOILETS/SHWR & NEW 2604 1220 INSTAL BUILDERS & REMODELING LLC SINKS - STOCKTON	489.35	90-00-80035	90	00	80035	JAIL	90 - RAY CO BLDGS & GROUNDS CAPITAL IMPR ACCT	Other Financing	Other / Uncategorized	JAIL
10636	12/17/2025	APPKT04996	2025-1215	LABOR REPR LEAKING TOILETS/SHWR & INSTL 1220 SINKS     BUILDERS & REMODELING LLC NEW - STOCKTON	3000.0	90-00-80035	90	00	80035	JAIL	90 - RAY CO BLDGS & GROUNDS CAPITAL IMPR ACCT	Other Financing	Contracted & Professional Services	JAIL
10637	01/31/2025	BRPKT00673	2021	INTEREST AMERICAN RESCUE PLAN ACT FUNDJAN 2025 JAN 2025 ARPAARPA FUNDFUND ACCT ACCT INTEREST	-46.43	92-00-45020	92	00	45020	INTEREST EARNED	92 - 2021 AMERICAN RESCUE PLAN ACT FUND	Revenue	Other / Uncategorized	INTEREST EARNED
10638	02/28/2025	BRPKT00686	2021	INTEREST AMERICAN RESCUE PLAN ACT FUNDFEB 2025 FEB 2025 ARPAARPA ACCT ACCT INTEREST	-40.94	92-00-45020	92	00	45020	INTEREST EARNED	92 - 2021 AMERICAN RESCUE PLAN ACT FUND	Revenue	Other / Uncategorized	INTEREST EARNED
